onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	recalled	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
0.0	11.153	26790	SESS_START	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
11.153	10.0	32366	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
21.581	3.941	37580	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
25.522	1.6	39550	PRACTICE_WORD	n/a	n/a	TONGUE	n/a	-999	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
28.023	1.6	40801	PRACTICE_WORD	n/a	n/a	ATTIC	n/a	-999	0	2	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
30.59	1.6	42084	PRACTICE_WORD	n/a	n/a	RING	n/a	-999	0	3	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
33.124	1.6	43351	PRACTICE_WORD	n/a	n/a	FLOOD	n/a	-999	0	4	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
35.541	1.6	44560	PRACTICE_WORD	n/a	n/a	CAMEL	n/a	-999	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
38.141	1.6	45859	PRACTICE_WORD	n/a	n/a	COTTON	n/a	-999	0	6	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
40.659	1.6	47118	PRACTICE_WORD	n/a	n/a	IRON	n/a	-999	0	7	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	0	R1074M
