onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	recalled	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
0.0	55.384	8892	SESS_START	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
55.384	10.0	97502	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
65.812	3.74	114186	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
69.552	1.6	120170	PRACTICE_WORD	n/a	n/a	BEAM	n/a	-999	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
71.986	1.6	124064	PRACTICE_WORD	n/a	n/a	ATTIC	n/a	-999	0	2	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
74.371	1.6	127880	PRACTICE_WORD	n/a	n/a	WAGON	n/a	-999	0	3	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
76.854	1.6	131853	PRACTICE_WORD	n/a	n/a	COTTON	n/a	-999	0	4	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
79.272	1.6	135721	PRACTICE_WORD	n/a	n/a	RHINO	n/a	-999	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
81.905	1.6	139934	PRACTICE_WORD	n/a	n/a	IRON	n/a	-999	0	6	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
84.439	1.6	143988	PRACTICE_WORD	n/a	n/a	CAMEL	n/a	-999	0	7	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
86.906	1.6	147935	PRACTICE_WORD	n/a	n/a	FLOOD	n/a	-999	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
89.34	1.6	151829	PRACTICE_WORD	n/a	n/a	WATCH	n/a	-999	0	9	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
91.806	1.6	155775	PRACTICE_WORD	n/a	n/a	CHEST	n/a	-999	0	10	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
94.175	1.6	159565	PRACTICE_WORD	n/a	n/a	RING	n/a	-999	0	11	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
96.641	1.6	163510	PRACTICE_WORD	n/a	n/a	TONGUE	n/a	-999	0	12	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
98.259	0.0	166099	PRACTICE_DISTRACT_START	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
98.259	0.016	166099	START	n/a	n/a	n/a	n/a	-999	0	-1	[-999, -999, -999]	n/a	0	-999	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
98.275	4.084	166125	PROB	4.059	n/a	n/a	n/a	-999	0	-1	[6, 4, 8]	18	0	-999	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
102.359	4.034	172659	PROB	4.007	n/a	n/a	n/a	-999	0	-1	[4, 6, 7]	17	0	-999	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
106.393	6.051	179113	PROB	6.021	n/a	n/a	n/a	-999	0	-1	[8, 5, 6]	19	0	-999	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
112.444	3.167	188794	PROB	3.137	n/a	n/a	n/a	-999	0	-1	[8, 8, 4]	20	0	-999	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
115.611	3.899	193861	PROB	3.899	n/a	n/a	n/a	-999	0	-1	[3, 9, 7]	19	0	-999	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
119.51	0.018	200099	STOP	n/a	n/a	n/a	n/a	-999	0	-1	[-999, -999, -999]	n/a	0	-999	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
119.528	0.552	200128	PRACTICE_DISTRACT_END	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
120.08	30.515	201011	PRACTICE_REC_START	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
150.595	8.841	249832	PRACTICE_REC_END	n/a	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
159.436	10.0	263977	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
159.437	10.427	263979	TRIAL	n/a	n/a	n/a	n/a	-999	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
169.864	0.007	280661	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
169.871	1.6	280672	ORIENT	n/a	n/a	n/a	n/a	-999	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
173.605	1.6	286647	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OYSTER	OceanAnimals	1	1	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
176.055	1.6	290566	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WHALE	OceanAnimals	2	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
178.572	1.6	294593	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COOKIE	Desserts	3	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
181.039	1.6	298540	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COBBLER	Desserts	4	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
183.64	1.6	302702	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CROW	Birds	5	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
186.09	1.6	306622	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GOOSE	Birds	6	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
188.624	1.6	310676	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PIE	Desserts	7	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
191.075	1.6	314597	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FUDGE	Desserts	8	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
193.542	1.6	318544	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OCTOPUS	OceanAnimals	9	1	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
196.042	1.6	322544	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DOLPHIN	OceanAnimals	10	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
198.643	1.6	326705	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HAWK	Birds	11	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
201.093	1.6	330625	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PIGEON	Birds	12	0	1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	catFR2	2	R1026D
